year,country,industry,action,asset,data_type,data_stolen
2011,US,523120,['error'],S - File,['Personal'],Yes
2014,US,926120,['physical'],M - Documents,['Other'],Yes
2014,BE,928120,['malware'],Unknown,"['Classified', 'Internal']",Yes
2012,US,445310,"['hacking', 'malware']",U - POS terminal,['Payment'],Yes
2010,DE,621111,['misuse'],U - Desktop,['Medical'],Yes
2016,US,921110,['hacking'],S - Database,['Personal'],Yes
2014,US,511210,['hacking'],S - Web application,['Internal'],Yes
2013,US,621111,['error'],M - Flash drive,['Personal'],Potentially
2014,US,622110,['misuse'],S - Database,['Personal'],Yes
2015,US,621511,['misuse'],M - Documents,"['Medical', 'Payment']",Yes
2015,US,611110,"['error', 'hacking']",S - Web application,['Personal'],Yes
2013,US,561450,"['hacking', 'unknown']",Unknown,['Personal'],Potentially
2018,CL,522110,['hacking'],S - Database,['Bank'],Yes
2011,US,813910,['physical'],U - Laptop,['Medical'],Potentially
2016,US,92,['error'],S - Web application,['Personal'],Potentially
2012,NL,51919,['hacking'],S - Web application,['Credentials'],Yes
2020,CA,33422,"['hacking', 'malware', 'social']",P - Unknown,['Internal'],Potentially
2013,DE,813940,['hacking'],S - Web application,[],
2017,US,62,['error'],U - Desktop,['Medical'],Potentially
2012,IE,928,['physical'],U - Laptop,['Personal'],Potentially
2015,CA,622110,['misuse'],S - Database,['Medical'],Yes
2013,BE,561,"['hacking', 'social']",S - Database,['Personal'],Yes
2013,US,921110,['error'],S - Mail,['Personal'],Yes
2017,US,622110,['social'],S - Mail,['Personal'],Yes
2011,US,541219,['physical'],M - Documents,['Medical'],Yes
2015,US,922120,['misuse'],S - Database,['Personal'],Yes
2013,GB,921120,['error'],M - Disk drive,"['Personal', 'Internal']",Potentially
2019,US,518210,['unknown'],S - Database,"['Credentials', 'Personal']",Yes
2016,US,92,"['misuse', 'social']",P - End-user or employee,['Internal'],Potentially
2012,AE,211,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2010,US,923140,['error'],M - Documents,['Unknown'],Unknown
2021,GB,61,['error'],S - Web application,['Personal'],Yes
2014,Unknown,000,['hacking'],S - Web application,['Payment'],Yes
2010,US,923140,['error'],M - Documents,['Unknown'],Yes
2013,US,923140,['misuse'],S - Database,['Unknown'],Yes
2017,US,622,['error'],Other,['Medical'],Yes
2016,AU,92,['error'],Unknown,['Personal'],Yes
2017,IL,511210,['error'],S - Database,['Personal'],Yes
2012,US,541618,['malware'],S - Code repository,[],
2015,US,518210,['error'],S - Database,"['Credentials', 'Personal']",Yes
2012,AT,928120,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2013,US,621111,['physical'],U - Laptop,"['Medical', 'Personal']",Potentially
2013,PE,813920,['hacking'],S - Web application,[],
2012,SA,928120,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2014,US,623312,['misuse'],Unknown,['Personal'],Yes
2014,GB,51,['hacking'],S - Web application,[],
2012,US,621111,['misuse'],S - Unknown,"['Medical', 'Personal']",Yes
2014,IE,922120,['misuse'],S - Database,['Personal'],Yes
2013,US,923130,['physical'],M - Documents,['Medical'],Yes
2019,MX,511130,['hacking'],S - Database,['Personal'],Yes
2015,US,922120,['hacking'],S - File,"['Bank', 'Payment']",Potentially
2012,US,611699,['hacking'],S - Database,"['Bank', 'Personal', 'Internal']",Potentially
2013,US,511120,['hacking'],S - Unknown,[],
2013,ZM,561499,['hacking'],S - Web application,[],
2010,US,923140,['error'],M - Documents,['Unknown'],Yes
2019,US,621111,['malware'],S - Database,['Medical'],Potentially
2013,US,813312,['hacking'],S - Web application,[],
2014,IE,622110,['error'],M - Documents,['Medical'],Yes
2013,US,92211,['physical'],U - Desktop,[],
2020,Unknown,000,['hacking'],S - Database,['Personal'],Yes
2011,US,923140,['misuse'],S - Database,['Unknown'],Yes
2013,AU,813940,['physical'],U - Laptop,['Internal'],Potentially
2014,GB,92,['hacking'],S - Web application,[],
2013,US,541618,['hacking'],S - Web application,[],
2014,US,525110,['misuse'],S - Database,['Personal'],Yes
2013,US,923140,['error'],M - Documents,['Unknown'],Yes
2014,US,541618,['error'],Unknown,['Medical'],Yes
2010,US,621112,['physical'],M - Documents,['Medical'],Potentially
2016,NZ,541611,['error'],S - Mail,['Personal'],Yes
2017,US,622110,['physical'],M - Documents,['Medical'],Yes
2013,US,524126,['misuse'],N - Telephone,['Payment'],Yes
2012,US,315110,['hacking'],S - Web application,['Payment'],Yes
2010,US,923140,['misuse'],S - Database,['Unknown'],Yes
2012,US,622110,['physical'],U - Laptop,['Medical'],Potentially
2008,US,51721,['misuse'],S - Database,['Personal'],Yes
2012,CA,622,['misuse'],S - Database,['Medical'],Yes
2012,CA,923110,['physical'],U - Laptop,['Personal'],Potentially
2013,US,561910,['malware'],Unknown,['Payment'],Potentially
2015,RU,522110,['hacking'],S - Web application,[],
2013,US,423690,['hacking'],S - Web application,['Personal'],Yes
2013,US,923140,['error'],M - Documents,['Unknown'],Yes
2012,GB,541512,['social'],S - Web application,"['Credentials', 'Personal']",Yes
2025,US,511210,['hacking'],S - Web application,['Unknown'],Yes
2012,US,923140,['error'],M - Documents,['Unknown'],Yes
2011,US,424210,['physical'],U - Laptop,['Medical'],Potentially
2015,US,611310,"['hacking', 'malware']",S - Database,['Personal'],Potentially
2015,US,518210,"['hacking', 'malware']",S - Database,['Medical'],Yes
2010,US,923140,['error'],M - Documents,['Unknown'],Unknown
2011,US,923140,['misuse'],S - Database,['Unknown'],Yes
2010,US,5221,['physical'],N - Access reader,['Payment'],Yes
2012,US,9221,['error'],M - Documents,['Unknown'],Yes
2020,US,446110,['hacking'],S - Mail,"['Personal', 'Medical']",Yes
2012,US,923120,['error'],S - Mail,['Personal'],Yes
2018,IN,9211,['hacking'],S - Database,['Personal'],Yes
2018,US,622111,"['hacking', 'social']",S - Mail,['Medical'],Yes
2020,US,923120,['malware'],S - Web application,[],
2018,AR,92,['hacking'],S - Database,['Personal'],Yes
2017,AU,488119,['hacking'],S - Web application,"['Internal', 'Credentials']",Yes
2010,CA,541110,['misuse'],Unknown,['Personal'],Yes
2013,US,519130,['error'],S - File,['Personal'],Yes
2013,US,622110,['misuse'],U - Mobile phone,['Personal'],Yes
2013,ES,813940,['hacking'],S - Web application,['Internal'],Yes
2019,US,518210,['hacking'],S - Mail,['Medical'],Yes
2010,US,622110,['physical'],U - Laptop,['Medical'],Potentially
2020,US,451120,['malware'],S - POS controller,['Internal'],Yes
2013,US,622110,['misuse'],S - Database,"['Credentials', 'Medical']",Yes
2011,US,923130,['physical'],U - Laptop,['Medical'],Potentially
2014,US,62,['misuse'],Unknown,['Medical'],Yes
2016,US,541990,['hacking'],S - Database,"['Payment', 'Personal']",Yes
2020,US,512120,"['malware', 'unknown']",S - Unknown,['Internal'],Yes
2013,US,621111,['misuse'],S - Database,['Medical'],Yes
2013,US,622110,['physical'],M - Documents,['Personal'],Potentially
2017,JP,000,"['misuse', 'physical']",S - Database,['Personal'],Yes
2014,US,51,['hacking'],S - Unknown,['Credentials'],Yes
2013,US,921110,"['hacking', 'malware']",Unknown,['Credentials'],Yes
2012,US,000,['physical'],Unknown,['Medical'],Potentially
2013,US,522110,['misuse'],Unknown,['Bank'],Yes
2012,US,611110,"['hacking', 'physical']",S - Database,['Unknown'],Yes
2013,US,611210,['physical'],U - Laptop,['Unknown'],Potentially
2015,US,92,['hacking'],S - Database,['Personal'],Yes
2013,US,524114,['physical'],U - Laptop,['Personal'],Potentially
2013,US,621210,['physical'],U - Laptop,['Medical'],Potentially
2013,CA,813920,['hacking'],S - Web application,['Credentials'],Yes
2025,ZA,611310,['hacking'],S - Web application,['Unknown'],Yes
2013,US,621,['hacking'],Unknown,['Medical'],Yes
2021,US,221310,"['hacking', 'malware']",S - Unknown,['Unknown'],Potentially
2015,US,423910,['hacking'],S - Unknown,"['Payment', 'Personal']",Yes
2014,US,561520,['hacking'],S - Web application,"['Payment', 'Personal']",Yes
2016,US,611110,['malware'],S - Unknown,[],
2013,ZW,921110,['hacking'],S - Web application,[],
2020,US,511210,['error'],S - Web application,['Personal'],Yes
2013,US,339112,['misuse'],Unknown,['Secrets'],Yes
2014,US,524114,['error'],M - Documents,['Medical'],Yes
2015,GB,524114,['error'],M - Flash drive,['Medical'],Potentially
2014,US,522310,['error'],S - Unknown,"['Bank', 'Personal']",Yes
2019,US,621512,['error'],S - Other,['Medical'],Yes
2011,US,524114,['misuse'],S - Database,['Medical'],Yes
2007,US,621491,"['misuse', 'physical']",U - Desktop,['Personal'],Yes
2008,KR,454112,['hacking'],S - Web application,['Unknown'],Yes
2018,US,511210,['hacking'],S - Web application,"['Credentials', 'Personal']",Yes
2012,US,624120,['error'],U - Desktop,['Personal'],Potentially
2019,US,92,"['hacking', 'malware']",S - File,['Personal'],Potentially
2018,US,622110,"['hacking', 'malware']",S - Database,['Medical'],Potentially
2013,US,339999,['hacking'],S - Database,['Payment'],Yes
2013,US,923130,"['physical', 'social']",M - Documents,['Personal'],Potentially
2017,US,522130,['physical'],T - ATM,['Unknown'],Unknown
2015,US,622110,"['misuse', 'physical']",P - Customer,['Medical'],Yes
2014,UA,813940,['hacking'],S - Web application,[],
2013,US,622110,['physical'],U - Laptop,['Medical'],Potentially
2013,US,325412,['misuse'],S - File,['Secrets'],Potentially
2025,US,611310,['hacking'],S - Web application,['Unknown'],Yes
2011,US,923140,['error'],M - Documents,['Unknown'],Yes
2014,US,541511,"['hacking', 'malware']",S - Code repository,['Secrets'],Yes
2012,US,923140,['error'],S - File,['Unknown'],Yes
2013,US,813990,['malware'],S - Web application,[],
2019,IE,621420,['social'],S - Mail,['Medical'],Yes
2012,GB,62111,['misuse'],S - Database,['Medical'],Yes
2012,US,624190,['physical'],U - Laptop,['Medical'],Potentially
2015,US,541850,['hacking'],S - Web application,[],
2012,CH,928120,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2013,US,522292,['physical'],M - Flash drive,['Personal'],Potentially
2015,IE,622110,['error'],M - Documents,['Medical'],Yes
2014,US,621111,['physical'],U - Media,['Unknown'],Unknown
2015,US,445120,['physical'],T - ATM,['Bank'],Potentially
2013,US,621,['error'],S - Mail,['Unknown'],Yes
2013,US,921130,['physical'],M - Disk drive,['Personal'],Potentially
2012,ML,000,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2016,US,51,['hacking'],S - Database,['Personal'],No
2018,IN,541219,['malware'],U - Desktop,[],
2013,US,722513,"['hacking', 'malware']",U - POS terminal,['Bank'],Yes
2012,NZ,921120,['hacking'],T - Kiosk,['Personal'],Yes
2025,US,492110,['hacking'],S - Web application,['Unknown'],Yes
2013,US,623110,['error'],S - Mail,"['Bank', 'Personal']",Yes
2019,US,334220,['hacking'],S - Database,['Credentials'],Yes
2012,FR,928120,"['hacking', 'malware', 'social']",U - Desktop,"['Classified', 'Internal', 'Credentials', 'Secrets', 'System']",Yes
2012,CH,922,"['misuse', 'physical']",M - Disk drive,"['Classified', 'Secrets']",Potentially
2012,GB,921120,['physical'],U - Laptop,['Personal'],Potentially
2014,US,622110,"['malware', 'social']",P - Unknown,['Medical'],Yes
2015,GB,621111,['error'],M - Documents,['Medical'],Yes
2025,IE,621320,['hacking'],S - Web application,"['Medical', 'Personal']",Yes
2005,US,921,['error'],S - Database,['Personal'],Potentially
2011,US,622110,['physical'],U - Laptop,['Medical'],Potentially
2015,GB,622110,['hacking'],S - Mail,['Internal'],Yes
2017,GB,444110,['hacking'],S - Web application,"['Payment', 'Personal']",Potentially
2012,US,511210,['malware'],S - Web application,"['Credentials', 'Personal']",Yes
2013,US,622110,['misuse'],S - Web application,['Medical'],Yes
2013,US,519130,['hacking'],S - Web application,['Credentials'],Potentially
2020,US,541715,['malware'],S - Unknown,"['Internal', 'Source code']",Yes
2015,US,446110,['misuse'],Unknown,[],
2014,US,621112,['physical'],U - Laptop,['Medical'],Potentially
2013,US,511210,['unknown'],Unknown,['Personal'],Yes
2013,US,524114,['error'],U - Desktop,['Personal'],Yes
2015,US,923140,['error'],M - Documents,['Unknown'],Yes
2012,US,446,['error'],S - Mail,"['Medical', 'Payment', 'Personal']",Yes
2014,Unknown,000,['misuse'],M - Documents,['Bank'],Yes
2013,CA,541614,['misuse'],Unknown,['Classified'],Potentially
2016,CA,622110,['physical'],M - Documents,['Medical'],Yes
2015,GB,5241,['misuse'],S - Database,['Personal'],Yes
2021,US,488,['hacking'],S - Database,['Personal'],Yes
2007,US,561990,['misuse'],S - Database,['Personal'],Yes
2018,US,522130,['physical'],T - ATM,['Payment'],Yes
2013,CA,92,['misuse'],S - Database,['Personal'],Yes
2013,US,611310,['social'],P - Unknown,['Medical'],Yes
2013,MX,324110,['hacking'],Unknown,['Personal'],Potentially
2013,US,923140,['social'],S - Database,['Unknown'],Yes
2012,CN,322299,['hacking'],Unknown,['Personal'],Yes
2010,US,621340,['error'],M - Documents,['Medical'],Potentially
2010,US,923140,['error'],M - Documents,['Unknown'],Unknown
2012,US,923140,['misuse'],S - Database,['Unknown'],Yes
2012,US,453,['malware'],S - POS controller,['Payment'],Yes
2009,FI,928120,"['hacking', 'malware']",Unknown,['Unknown'],Yes
2019,DE,921110,['error'],S - File,['Personal'],Yes
2011,US,621511,['physical'],U - Laptop,['Medical'],Potentially
2018,IN,446110,['error'],S - Web application,['Medical'],Yes
2013,GB,621999,['error'],S - Web application,['Personal'],Yes
2017,US,447110,['physical'],T - Gas terminal,['Payment'],Yes
2016,US,33,['social'],P - Finance,['Personal'],Yes
2013,VE,000,['hacking'],S - Web application,[],
2016,JP,561510,"['hacking', 'malware', 'social']",P - End-user or employee,['Personal'],Yes
2016,US,621399,['physical'],M - Disk drive,['Medical'],Potentially
2014,US,522110,['physical'],T - ATM,['Payment'],Yes
2012,GB,522110,"['hacking', 'misuse']",U - Desktop,['Credentials'],Yes
2013,US,621111,['error'],S - Web application,['Medical'],Yes
2013,US,442299,['hacking'],S - Web application,"['Personal', 'Credentials']",Yes
2013,LU,926110,['hacking'],S - Web application,[],
2014,US,315220,['hacking'],S - Web application,['Payment'],Yes
2013,US,622110,['physical'],M - Flash drive,['Medical'],Potentially
2013,US,52411,['physical'],U - Laptop,['Medical'],Potentially
2019,US,92,['misuse'],S - Web application,[],
2014,US,621111,['misuse'],M - Documents,['Medical'],Yes
2025,JP,325992,['hacking'],S - Web application,['Unknown'],Yes
2013,GB,622110,['error'],M - Documents,['Medical'],Potentially
2018,TR,522110,"['hacking', 'misuse']",S - Web application,"['Personal', 'Internal']",Yes
2020,US,334413,"['hacking', 'malware']",S - Unknown,['Unknown'],Potentially
2017,US,54,['misuse'],S - Database,['Medical'],Yes
2014,US,621,['error'],U - Desktop,['Personal'],Yes
2013,US,923140,['error'],M - Disk media,['Unknown'],Yes
2013,US,443142,['error'],S - Web application,['Personal'],Yes
2014,PR,813920,['hacking'],Unknown,['Personal'],Yes
2010,US,622110,['physical'],M - Documents,['Medical'],Potentially
2013,CA,611210,['misuse'],Unknown,['Medical'],Yes
2025,US,511210,['hacking'],S - Web application,['Unknown'],Yes
2013,US,522292,['misuse'],M - Documents,['Personal'],Yes
2019,US,511210,['hacking'],S - Web application,['Personal'],Yes
2014,US,524114,['physical'],U - Desktop,['Medical'],Potentially
2015,US,713210,['malware'],Unknown,[],
2019,US,445120,['physical'],U - POS terminal,['Unknown'],Potentially
2013,DE,541511,['hacking'],S - Web application,['Personal'],Potentially
2016,US,447110,"['hacking', 'physical']",T - ATM,['Payment'],No
2009,GB,922120,['error'],M - Documents,['Personal'],Yes
2012,US,621498,['misuse'],M - Documents,['Medical'],Yes
2017,GB,621,['misuse'],S - Database,['Medical'],Yes
2018,US,926110,['error'],S - Mail,['Personal'],Yes
2012,US,621111,['physical'],M - Documents,['Medical'],Yes
2014,US,923120,['error'],M - Documents,"['Classified', 'Personal']",Potentially
2017,US,446120,['error'],S - Database,['Personal'],Yes
2011,US,922120,['hacking'],S - Web application,['Internal'],Yes
2019,US,621,"['hacking', 'unknown']",S - Mail,"['Credentials', 'Personal', 'Medical', 'Bank', 'Payment']",Yes
2012,US,621610,['physical'],U - Laptop,['Personal'],Potentially
2013,GB,445110,['physical'],T - ATM,['Payment'],Potentially
2012,US,611310,['unknown'],M - Documents,['Medical'],Potentially
2025,MX,481111,['hacking'],S - Web application,['Unknown'],Yes
2010,US,622110,['error'],U - Desktop,['Medical'],Potentially
2012,US,611310,['hacking'],S - Database,['Credentials'],Yes
2014,CA,923120,['misuse'],S - Database,"['Medical', 'Personal']",Yes
2012,US,622110,['physical'],M - Documents,['Medical'],Potentially
2015,US,611310,['hacking'],S - Web application,[],
2013,US,922120,['error'],S - Web application,['Personal'],Potentially
2010,US,622310,['physical'],U - Laptop,['Medical'],Potentially
2011,US,621111,['error'],M - Flash drive,['Medical'],Potentially
